id_radar,local,bairro,cameras
540561112,RUA ANA TELES PROXIMO AO Nº 1063 - SENTIDO UNICO - FX 2,CAMPINHO,"[""3737 (RUA C\u00e2NDIDO BEN\u00edCIO ALT. BRT - PINTO TELES) - 113.76m"", ""2148 (PINTO TELES - BRT - FIXA) - 134.08m"", ""2150 (PINTO TELES - BRT - FIXA) - 169.66m"", ""2149 (PINTO TELES - BRT - FIXA) - 198.53m"", ""3717 (ESTRADA INTENDENTE MAGALH\u00e3ES - FIXA) - 507.76m""]"
540571111,RUA CANDIDO BENICIO PROXIMO AO Nº 1100 - SENTIDO BARRA - FX 1 FAIXA EXCLUSIVA BRT,PRACA SECA,"[""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 46.46m"", ""2145 (CAPITAO MENEZES - BRT - FIXA) - 79.80m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 112.93m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 144.02m"", ""2149 (PINTO TELES - BRT - FIXA) - 425.87m""]"
540571112,RUA CANDIDO BENICIO PROXIMO AO Nº 1100 - SENTIDO BARRA - FX 2,PRACA SECA,"[""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 46.46m"", ""2145 (CAPITAO MENEZES - BRT - FIXA) - 79.80m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 112.93m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 144.02m"", ""2149 (PINTO TELES - BRT - FIXA) - 425.87m""]"
540571113,RUA CANDIDO BENICIO PROXIMO AO Nº 1100 - SENTIDO BARRA - FX 3,PRACA SECA,"[""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 46.46m"", ""2145 (CAPITAO MENEZES - BRT - FIXA) - 79.80m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 112.93m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 144.02m"", ""2149 (PINTO TELES - BRT - FIXA) - 425.87m""]"
540571121,RUA CANDIDO BENICIO PROXIMO AO Nº 1173 - SENTIDO GALEAO - FX 1 FAIXA EXCLUSIVA BRT,PRACA SECA,"[""2145 (CAPITAO MENEZES - BRT - FIXA) - 16.90m"", ""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 31.60m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 46.45m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 78.18m"", ""2149 (PINTO TELES - BRT - FIXA) - 490.48m""]"
540571122,RUA CANDIDO BENICIO PROXIMO AO Nº 1173 - SENTIDO GALEAO - FX 2,PRACA SECA,"[""2145 (CAPITAO MENEZES - BRT - FIXA) - 16.90m"", ""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 31.60m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 46.45m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 78.18m"", ""2149 (PINTO TELES - BRT - FIXA) - 490.48m""]"
540571123,RUA CANDIDO BENICIO PROXIMO AO Nº 1173 - SENTIDO GALEAO - FX 3,PRACA SECA,"[""2145 (CAPITAO MENEZES - BRT - FIXA) - 16.90m"", ""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 31.60m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 46.45m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 78.18m"", ""2149 (PINTO TELES - BRT - FIXA) - 490.48m""]"
540572121,RUA CAPITAO MENEZES PROXIMO A RUA CANDIDO BENICIO - SENTIDO VILA VALQUEIRE - FX 1,PRACA SECA,"[""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 25.51m"", ""2145 (CAPITAO MENEZES - BRT - FIXA) - 60.08m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 89.11m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 119.92m"", ""2149 (PINTO TELES - BRT - FIXA) - 453.97m""]"
540572122,RUA CAPITAO MENEZES PROXIMO A RUA CANDIDO BENICIO - SENTIDO VILA VALQUEIRE - FX 2,PRACA SECA,"[""190 (R. CANDIDO BENICIO X R. CAPIT\u00c3O MENEZES - BRT) - 25.51m"", ""2145 (CAPITAO MENEZES - BRT - FIXA) - 60.08m"", ""2147 (CAPITAO MENEZES - BRT - FIXA) - 89.11m"", ""2146 (CAPITAO MENEZES - BRT - FIXA) - 119.92m"", ""2149 (PINTO TELES - BRT - FIXA) - 453.97m""]"
540582111,RUA FARMACEUTICO SILVA ARAUJO PROXIMO AO Nº 90 - SENTIDO UNICO - FX 1,TAQUARA,"[""2134 (ARACY CABRAL - BRT - FIXA) - 51.64m"", ""2133 (ARACY CABRAL - BRT - FIXA) - 82.25m"", ""2135 (ARACY CABRAL - BRT - FIXA) - 92.70m"", ""195 (AV. NELSON CARDOSO X ESTR. DO CAFUNDA - BRT) - 281.51m"", ""503 (AV. NELSON CARDOSO X R. BACAIRIS) - 423.37m""]"
540582112,RUA FARMACEUTICO SILVA ARAUJO PROXIMO AO Nº 90 - SENTIDO UNICO - FX 2,TAQUARA,"[""2134 (ARACY CABRAL - BRT - FIXA) - 51.64m"", ""2133 (ARACY CABRAL - BRT - FIXA) - 82.25m"", ""2135 (ARACY CABRAL - BRT - FIXA) - 92.70m"", ""195 (AV. NELSON CARDOSO X ESTR. DO CAFUNDA - BRT) - 281.51m"", ""503 (AV. NELSON CARDOSO X R. BACAIRIS) - 423.37m""]"
540591113,RUA CANDIDO BENICIO PROXIMO A RUA BARAO - SENTIDO BARRA - FX 3,PRACA SECA,"[""2139 (PRACA SECA - BRT - FIXA) - 7.08m"", ""2140 (PRACA SECA - BRT - FIXA) - 21.53m"", ""2141 (PRACA SECA - BRT - FIXA) - 72.98m"", ""2143 (PRACA SECA - BRT - FIXA) - 132.78m"", ""2142 (PRACA SECA - BRT - FIXA) - 140.09m""]"
540591114,RUA CANDIDO BENICIO PROXIMO A RUA BARAO - SENTIDO BARRA - FX 4,PRACA SECA,"[""2139 (PRACA SECA - BRT - FIXA) - 7.08m"", ""2140 (PRACA SECA - BRT - FIXA) - 21.53m"", ""2141 (PRACA SECA - BRT - FIXA) - 72.98m"", ""2143 (PRACA SECA - BRT - FIXA) - 132.78m"", ""2142 (PRACA SECA - BRT - FIXA) - 140.09m""]"
540591122,RUA CANDIDO BENICIO PROXIMO A RUA BARAO - SENTIDO GALEAO - FX 2,PRACA SECA,"[""2140 (PRACA SECA - BRT - FIXA) - 26.60m"", ""2139 (PRACA SECA - BRT - FIXA) - 45.24m"", ""2141 (PRACA SECA - BRT - FIXA) - 109.13m"", ""2143 (PRACA SECA - BRT - FIXA) - 169.31m"", ""2142 (PRACA SECA - BRT - FIXA) - 177.94m""]"
540591123,RUA CANDIDO BENICIO PROXIMO A RUA BARAO - SENTIDO GALEAO - FX 3,PRACA SECA,"[""2140 (PRACA SECA - BRT - FIXA) - 26.60m"", ""2139 (PRACA SECA - BRT - FIXA) - 45.24m"", ""2141 (PRACA SECA - BRT - FIXA) - 109.13m"", ""2143 (PRACA SECA - BRT - FIXA) - 169.31m"", ""2142 (PRACA SECA - BRT - FIXA) - 177.94m""]"
540592111,RUA BARAO PROXIMO AO Nº 953 - SENTIDO UNICO - FX 1,PRACA SECA,"[""2140 (PRACA SECA - BRT - FIXA) - 40.29m"", ""2139 (PRACA SECA - BRT - FIXA) - 54.44m"", ""2141 (PRACA SECA - BRT - FIXA) - 103.06m"", ""2143 (PRACA SECA - BRT - FIXA) - 160.71m"", ""2144 (PRACA SECA - BRT - FIXA) - 169.17m""]"
540592112,RUA BARAO PROXIMO AO Nº 953 - SENTIDO UNICO - FX 2,PRACA SECA,"[""2140 (PRACA SECA - BRT - FIXA) - 40.29m"", ""2139 (PRACA SECA - BRT - FIXA) - 54.44m"", ""2141 (PRACA SECA - BRT - FIXA) - 103.06m"", ""2143 (PRACA SECA - BRT - FIXA) - 160.71m"", ""2144 (PRACA SECA - BRT - FIXA) - 169.17m""]"
540601111,AVENIDA DAS AMERICAS PROXIMO AO Nº 3434 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 14.02m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 49.95m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 73.62m"", ""2304 (RIVIERA - BRT - FIXA) - 473.59m"", ""2303 (RIVIERA - BRT - FIXA) - 513.63m""]"
540601112,AVENIDA DAS AMERICAS PROXIMO AO Nº 3434 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 14.34m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 50.29m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 73.95m"", ""2304 (RIVIERA - BRT - FIXA) - 473.93m"", ""2303 (RIVIERA - BRT - FIXA) - 513.97m""]"
540601113,AVENIDA DAS AMERICAS PROXIMO AO Nº 3434 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 14.34m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 50.29m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 73.95m"", ""2304 (RIVIERA - BRT - FIXA) - 473.93m"", ""2303 (RIVIERA - BRT - FIXA) - 513.97m""]"
540601114,AVENIDA DAS AMERICAS PROXIMO AO Nº 3434 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 14.34m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 50.29m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 73.95m"", ""2304 (RIVIERA - BRT - FIXA) - 473.93m"", ""2303 (RIVIERA - BRT - FIXA) - 513.97m""]"
540601115,AVENIDA DAS AMERICAS PROXIMO AO Nº 3434 - SENTIDO SANTA CRUZ - FX 5 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 14.34m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 50.29m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 73.95m"", ""2304 (RIVIERA - BRT - FIXA) - 473.93m"", ""2303 (RIVIERA - BRT - FIXA) - 513.97m""]"
540601121,AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 70.71m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 107.68m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 131.07m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 478.32m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 508.70m""]"
540601122,AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 74.03m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 110.90m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 133.25m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 479.09m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 509.85m""]"
540601123,AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 74.03m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 110.90m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 133.25m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 479.09m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 509.85m""]"
540601124,AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 4 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 74.03m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 110.90m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 133.25m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 479.09m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 509.85m""]"
540601125,AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 5 PISTA CENTRAL,BARRA DA TIJUCA,"[""2307 (RICARDO MARINHO - BRT - FIXA) - 74.03m"", ""2306 (RICARDO MARINHO - BRT - FIXA) - 110.90m"", ""2308 (RICARDO MARINHO - BRT - FIXA) - 133.25m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 479.09m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 509.85m""]"
540611111,AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 60.26m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 73.57m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 178.38m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 194.71m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 225.19m""]"
540611112,AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 64.96m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 80.71m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 179.69m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 195.22m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 226.35m""]"
540611113,AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 64.96m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 80.71m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 179.69m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 195.22m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 226.35m""]"
540611114,AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 64.96m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 80.71m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 179.69m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 195.22m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 226.35m""]"
540611121,AVENIDA DAS AMERICAS PROXIMO AO Nº 4093 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 184.41m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 193.75m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 303.53m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 320.28m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 350.26m""]"
540611122,AVENIDA DAS AMERICAS PROXIMO AO Nº 4093 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 184.53m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 193.78m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 303.66m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 320.44m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 350.37m""]"
540611123,AVENIDA DAS AMERICAS PROXIMO AO Nº 4093 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 184.53m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 193.78m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 303.66m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 320.44m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 350.37m""]"
540611124,AVENIDA DAS AMERICAS PROXIMO AO Nº 4093 - SENTIDO SAO CONRADO - FX 4 PISTA CENTRAL,BARRA DA TIJUCA,"[""63 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO) - 184.53m"", ""4275 (AV. DAS AM\u00c9RICAS X R. FELIC\u00cdSSIMO CARDOSO - LPR - FIXA) - 193.78m"", ""2254 (PARQUE DAS ROSAS - BRT - FIXA) - 303.66m"", ""2253 (PARQUE DAS ROSAS - BRT - FIXA) - 320.44m"", ""2255 (PARQUE DAS ROSAS - BRT - FIXA) - 350.37m""]"
540621111,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 118.46m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 148.05m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 180.80m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 347.46m"", ""3178 (AV. SALVADOR ALLENDE RECREIO DOS BANDEIRANTES) - 351.59m""]"
540621112,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 118.55m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 148.16m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 180.91m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 347.65m"", ""3178 (AV. SALVADOR ALLENDE RECREIO DOS BANDEIRANTES) - 351.79m""]"
540621113,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 118.55m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 148.16m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 180.91m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 347.65m"", ""3178 (AV. SALVADOR ALLENDE RECREIO DOS BANDEIRANTES) - 351.79m""]"
540621121,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 53.97m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 85.09m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 116.45m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 338.15m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 350.11m""]"
540621122,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 54.08m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 85.22m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 116.61m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 338.03m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 350.03m""]"
540621123,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 54.08m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 85.22m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 116.61m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 338.03m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 350.03m""]"
540631111,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 35.00m"", ""2350 (GUIGNARD - BRT - FIXA) - 59.87m"", ""2349 (GUIGNARD - BRT - FIXA) - 100.15m"", ""2346 (GELSON FONSECA - BRT - FIXA) - 452.62m"", ""2345 (GELSON FONSECA - BRT - FIXA) - 485.08m""]"
540631112,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 42.84m"", ""2350 (GUIGNARD - BRT - FIXA) - 62.87m"", ""2349 (GUIGNARD - BRT - FIXA) - 103.53m"", ""2346 (GELSON FONSECA - BRT - FIXA) - 453.21m"", ""2345 (GELSON FONSECA - BRT - FIXA) - 485.40m""]"
540631113,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 42.84m"", ""2350 (GUIGNARD - BRT - FIXA) - 62.87m"", ""2349 (GUIGNARD - BRT - FIXA) - 103.53m"", ""2346 (GELSON FONSECA - BRT - FIXA) - 453.21m"", ""2345 (GELSON FONSECA - BRT - FIXA) - 485.40m""]"
540631121,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 84.40m"", ""2350 (GUIGNARD - BRT - FIXA) - 111.60m"", ""2349 (GUIGNARD - BRT - FIXA) - 149.16m"", ""2000 (GLAUCIO GIL  - BRT - FIXA) - 479.32m"", ""2004 (GLAUCIO GIL  - BRT - FIXA) - 479.72m""]"
540631122,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 84.44m"", ""2350 (GUIGNARD - BRT - FIXA) - 111.63m"", ""2349 (GUIGNARD - BRT - FIXA) - 149.21m"", ""2000 (GLAUCIO GIL  - BRT - FIXA) - 479.26m"", ""2004 (GLAUCIO GIL  - BRT - FIXA) - 479.66m""]"
540631123,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2348 (GUIGNARD - BRT - FIXA) - 84.44m"", ""2350 (GUIGNARD - BRT - FIXA) - 111.63m"", ""2349 (GUIGNARD - BRT - FIXA) - 149.21m"", ""2000 (GLAUCIO GIL  - BRT - FIXA) - 479.26m"", ""2004 (GLAUCIO GIL  - BRT - FIXA) - 479.66m""]"
540641111,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,RECREIO DOS BANDEIRANTES,"[""2278 (NOVA BARRA - BRT - FIXA) - 75.61m"", ""2279 (NOVA BARRA - BRT - FIXA) - 107.97m"", ""2277 (NOVA BARRA - BRT - FIXA) - 144.29m"", ""2358 (BENVINDO DE NOVAES - BRT - FIXA) - 369.53m"", ""2359 (BENVINDO DE NOVAES - BRT - FIXA) - 388.03m""]"
540641112,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2278 (NOVA BARRA - BRT - FIXA) - 75.64m"", ""2279 (NOVA BARRA - BRT - FIXA) - 108.04m"", ""2277 (NOVA BARRA - BRT - FIXA) - 144.36m"", ""2358 (BENVINDO DE NOVAES - BRT - FIXA) - 369.41m"", ""2359 (BENVINDO DE NOVAES - BRT - FIXA) - 387.92m""]"
540641113,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2278 (NOVA BARRA - BRT - FIXA) - 75.64m"", ""2279 (NOVA BARRA - BRT - FIXA) - 108.04m"", ""2277 (NOVA BARRA - BRT - FIXA) - 144.36m"", ""2358 (BENVINDO DE NOVAES - BRT - FIXA) - 369.41m"", ""2359 (BENVINDO DE NOVAES - BRT - FIXA) - 387.92m""]"
540641121,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,RECREIO DOS BANDEIRANTES,"[""2278 (NOVA BARRA - BRT - FIXA) - 18.94m"", ""2279 (NOVA BARRA - BRT - FIXA) - 54.34m"", ""2277 (NOVA BARRA - BRT - FIXA) - 89.72m"", ""2358 (BENVINDO DE NOVAES - BRT - FIXA) - 420.43m"", ""2359 (BENVINDO DE NOVAES - BRT - FIXA) - 440.03m""]"
540641122,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,RECREIO DOS BANDEIRANTES,"[""2278 (NOVA BARRA - BRT - FIXA) - 24.07m"", ""2279 (NOVA BARRA - BRT - FIXA) - 57.45m"", ""2277 (NOVA BARRA - BRT - FIXA) - 91.19m"", ""2358 (BENVINDO DE NOVAES - BRT - FIXA) - 420.32m"", ""2359 (BENVINDO DE NOVAES - BRT - FIXA) - 440.23m""]"
