camera_numero,bairro,locequip,latitude,longitude
520181121,JARDIM SULACAP,RUA EUZEBIO DE ALMEIDA PROXIMO AO Nº 2500 - SENTIDO TAQUARA - FX 1,-22.8956758346,-43.398268099
520181122,JARDIM SULACAP,RUA EUZEBIO DE ALMEIDA PROXIMO AO Nº 2500 - SENTIDO TAQUARA - FX 2,-22.8956758346,-43.398268099
520191111,IRAJA,ESTRADA DA AGUA GRANDE PROXIMO AO Nº 525 - SENTIDO COLEGIO - FX 1,-22.8277950008,-43.3219060006
520191112,IRAJA,ESTRADA DA AGUA GRANDE PROXIMO AO Nº 525 - SENTIDO COLEGIO - FX 2,-22.8277950008,-43.3219060006
520191121,IRAJA,ESTRADA DA AGUA GRANDE PROXIMO AO Nº 525 - SENTIDO PARADA DE LUCAS - FX 1,-22.8278910008,-43.3220170006
520191122,IRAJA,ESTRADA DA AGUA GRANDE PROXIMO AO Nº 525 - SENTIDO PARADA DE LUCAS - FX 2,-22.8278910008,-43.3220170006
520201111,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 916 - SENTIDO JARDIM SULACAP - FX 1,-22.9006628875,-43.3821489361
520201112,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 916 - SENTIDO JARDIM SULACAP - FX 2,-22.9006628875,-43.3821489361
520211111,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 1,-22.8627340007,-43.5437300006
520211112,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 2,-22.8627340007,-43.5437300006
520211121,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO WEST SHOPPING - FX 1,-22.8626130007,-43.5437060006
520211122,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO WEST SHOPPING - FX 2,-22.8626130007,-43.5437060006
520221111,JARDIM BOTANICO,RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 1,-22.9605970008,-43.2073750006
520221112,JARDIM BOTANICO,RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 2,-22.9605970008,-43.2073750006
520231111,ENCANTADO,RUA DOIS DE FEVEREIRO PROXIMO AO Nº 214 - SENTIDO UNICO - FX 1,-22.897712251215413,-43.301289622063365
520231112,ENCANTADO,RUA DOIS DE FEVEREIRO PROXIMO AO Nº 214 - SENTIDO UNICO - FX 2,-22.897712251215413,-43.301289622063365
520241111,CAJU,AVENIDA BRASIL PROXIMO A RUA DO RETIRO SAUDOSO - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.88529612144087,-43.226153577989685
520241112,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.887131280475348,-43.224399402677996
520241113,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.887131280475348,-43.224399402677996
520241114,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO CENTRO - FX 4 PISTA CENTRAL,-22.887131280475348,-43.224399402677996
520241121,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.88733730455752,-43.224028238521
520241122,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO SANTA CRUZ  - FX 2 PISTA CENTRAL,-22.88733730455752,-43.224028238521
520241123,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO SANTA CRUZ  - FX 3 PISTA CENTRAL,-22.88733730455752,-43.224028238521
520241124,CAJU,AVENIDA BRASIL PROXIMO A RUA RICARDO MACHADO - SENTIDO SANTA CRUZ  - FX 4 PISTA CENTRAL,-22.88733730455752,-43.224028238521
520251111,MANGUINHOS,AVENIDA BRASIL PROXIMO AO Nº 3141 - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.88326082218357,-43.23700802231364
520251121,MANGUINHOS,AVENIDA BRASIL PROXIMO AO Nº 3141 - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.884955626509186,-43.23540591380947
520261111,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.8741028383761,-43.24394349223204
520261112,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.8741028383761,-43.24394349223204
520261113,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.8741028383761,-43.24394349223204
520261114,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 4 PISTA CENTRAL,-22.8741028383761,-43.24394349223204
520261121,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.87713822497947,-43.24158955340709
520261122,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO SANTA CRUZ  - FX 2 PISTA CENTRAL,-22.87713822497947,-43.24158955340709
520261123,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO SANTA CRUZ  - FX 3 PISTA CENTRAL,-22.87713822497947,-43.24158955340709
520261124,MANGUINHOS,AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO SANTA CRUZ  - FX 4 PISTA CENTRAL,-22.87713822497947,-43.24158955340709
520271111,BONSUCESSO,AVENIDA BRASIL PROXIMO AO CPOR - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.86482313662194,-43.24789498268232
520271121,BONSUCESSO,AVENIDA BRASIL PROXIMO AO CPOR - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.86716679385976,-43.24753772696486
520281111,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA DEZESSETE DE FEVEREIRO - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.859422215040933,-43.24780994102445
520281113,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA DEZESSETE DE FEVEREIRO - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.859422215040933,-43.24780994102445
520281114,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA DEZESSETE DE FEVEREIRO - SENTIDO CENTRO - FX 4 PISTA CENTRAL,-22.859422215040933,-43.24780994102445
520281121,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA GUILHERME FROTA - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.86267358240265,-43.24789850175917
520281123,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA GUILHERME FROTA - SENTIDO SANTA CRUZ  - FX 3 PISTA CENTRAL,-22.86267358240265,-43.24789850175917
520281124,BONSUCESSO,AVENIDA BRASIL PROXIMO A RUA GUILHERME FROTA - SENTIDO SANTA CRUZ  - FX 4 PISTA CENTRAL,-22.86267358240265,-43.24789850175917
520291111,RAMOS,AVENIDA BRASIL PROXIMO AO Nº 8141 - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.84221859278152,-43.251665257572846
520291112,RAMOS,AVENIDA BRASIL PROXIMO AO Nº 8141 - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.84221859278152,-43.251665257572846
520291113,RAMOS,AVENIDA BRASIL PROXIMO AO Nº 8141 - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.84221859278152,-43.251665257572846
520291114,RAMOS,AVENIDA BRASIL PROXIMO AO Nº 8141 - SENTIDO CENTRO - FX 4 PISTA CENTRAL,-22.84221859278152,-43.251665257572846
520291121,RAMOS,AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.84385398063957,-43.250146572034495
520291122,RAMOS,AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-22.84385398063957,-43.250146572034495
520291123,RAMOS,AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-22.84385398063957,-43.250146572034495
520291124,RAMOS,AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL,-22.84385398063957,-43.250146572034495
520301111,OLARIA,AVENIDA BRASIL PROXIMO A MARINHA MERCANTE - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.837470311753926,-43.257042653819624
520301121,OLARIA,AVENIDA BRASIL PROXIMO A MARINHA MERCANTE - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.837470311753926,-43.257042653819624
520311111,PENHA,AVENIDA BRASIL PROXIMO A MARINHA DO BRASIL - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.828534723804005,-43.27248908381779
520311121,PENHA,AVENIDA BRASIL PROXIMO A MARINHA DO BRASIL - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.828534723804005,-43.27248908381779
520321111,BRAS DE PINA,AVENIDA BRASIL PROXIMO AO MERCADO SAO SEBASTIAO - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.820354896385886,-43.2829724197502
520321121,BRAS DE PINA,AVENIDA BRASIL PROXIMO AO MERCADO SAO SEBASTIAO - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.820354896385886,-43.2829724197502
520331111,CORDOVIL,AVENIDA BRASIL PROXIMO AO TREVO DAS MISSOES - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.81576094726016,-43.28932896240327
520331121,CORDOVIL,AVENIDA BRASIL PROXIMO AO TREVO DAS MISSOES - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.8158509523595,-43.2890512429419
520332111,CORDOVIL,DESCIDA VIADUTO BRT PROXIMO AO TREVO DAS MISSOES - SENTIDO CENTRO - FX 1 FAIXA EXCLUSIVA BRT,-22.81576094726016,-43.28932896240327
520341111,CORDOVIL,AVENIDA BRASIL PROXIMO A RUA ALMIRANTE MARQUES LEAO - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.814649268467548,-43.293274432967046
520341121,CORDOVIL,AVENIDA BRASIL PROXIMO A RUA ALMIRANTE MARQUES LEAO - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.814649268467548,-43.293274432967046
520351111,PARADA DE LUCAS,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.817506739734494,-43.30722238057365
520351112,PARADA DE LUCAS,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.817609958717362,-43.307088270133804
520351113,PARADA DE LUCAS,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.817609958717362,-43.307088270133804
520351114,PARADA DE LUCAS,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO CENTRO - FX 4 PISTA CENTRAL,-22.817609958717362,-43.307088270133804
520351121,PARADA DE LUCAS,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.817506739734494,-43.30722238057365
520351122,VIGARIO GERAL,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-22.817388068711388,-43.30732028119475
520351123,VIGARIO GERAL,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-22.817388068711388,-43.30732028119475
520351124,VIGARIO GERAL,AVENIDA BRASIL PROXIMO AO IBGE - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL,-22.817388068711388,-43.30732028119475
520361111,ITANHANGA,ESTRADA DA BARRA DA TIJUCA PROXIMO AO NUMERO 1006 - SENTIDO ITANHANGA - FX 1,-23.00468780648781,-43.30420826944852
520361112,ITANHANGA,ESTRADA DA BARRA DA TIJUCA PROXIMO AO NUMERO 1006 - SENTIDO ITANHANGA - FX 2,-23.00468780648781,-43.30420826944852
520361113,ITANHANGA,ESTRADA DA BARRA DA TIJUCA PROXIMO AO NUMERO 1006 - SENTIDO ITANHANGA - FX 3,-23.00468780648781,-43.30420826944852
520371112,GUADALUPE,AVENIDA BRASIL PROXIMO AO SHOPPING JARDIM GUADALUPE - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.84152173309399,-43.371285878140654
520371113,GUADALUPE,AVENIDA BRASIL PROXIMO AO SHOPPING JARDIM GUADALUPE - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.84152173309399,-43.371285878140654
520371122,GUADALUPE,AVENIDA BRASIL PROXIMO AO SHOPPING JARDIM GUADALUPE - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-22.84145021243196,-43.37155823439918
520371123,GUADALUPE,AVENIDA BRASIL PROXIMO AO SHOPPING JARDIM GUADALUPE - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-22.84145021243196,-43.37155823439918
520381111,CAJU,AVENIDA BRASIL PROXIMO AO Nº 2251 - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.88619027755656,-43.22952545479904
520381112,CAJU,AVENIDA BRASIL PROXIMO AO Nº 2251 - SENTIDO CENTRO - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.88619027755656,-43.22952545479904
520381121,CAJU,AVENIDA BRASIL PROXIMO AO Nº 2251 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.88619027755656,-43.22952545479904
520381122,CAJU,AVENIDA BRASIL PROXIMO AO Nº 2251 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.88619027755656,-43.22952545479904
520391111,BONSUCESSO,AVENIDA BRASIL PROXIMO AO Nº 5085 - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.8691708495227,-43.24714144482712
520391112,BONSUCESSO,AVENIDA BRASIL PROXIMO AO Nº 5085 - SENTIDO CENTRO - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.8691708495227,-43.24714144482712
520391121,BONSUCESSO,AVENIDA BRASIL PROXIMO AO Nº 5085 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.8691708495227,-43.24714144482712
520391122,BONSUCESSO,AVENIDA BRASIL PROXIMO AO Nº 5085 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.8691708495227,-43.24714144482712
520401111,OLARIA,AVENIDA BRASIL PROXIMO AO Nº 9561 - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.834277353850595,-43.26300170794142
520401112,OLARIA,AVENIDA BRASIL PROXIMO AO Nº 9561 - SENTIDO CENTRO - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.834277353850595,-43.26300170794142
520401121,OLARIA,AVENIDA BRASIL PROXIMO AO Nº 9561 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA,-22.834277353850595,-43.26300170794142
520401122,OLARIA,AVENIDA BRASIL PROXIMO AO Nº 9561 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL FAIXA EXCLUSIVA,-22.834277353850595,-43.26300170794142
8324 - 1,BARRA DA TIJUCA,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO TERMINAL RECREIO BRT - SENTIDO AVENIDA DAS AMERICAS - FX 1,-23.0084991346,-43.4393967864
8324 - 2,BARRA DA TIJUCA,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO TERMINAL RECREIO BRT - SENTIDO AVENIDA DAS AMERICAS - FX 2,-23.0084991346,-43.4393967864
6217 - 1,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 1,-23.0084795118,-43.3663366562
7975 - 1,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 1,-23.0084795118,-43.3663366562
6217 - 2,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 2,-23.0084795118,-43.3663366562
7975 - 2,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 2,-23.0084795118,-43.3663366562
6217 - 3,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 3,-23.0084795118,-43.3663366562
7975 - 3,BARRA DA TIJUCA,AVENIDA AYRTON SENNA PROXIMO AO Nº 233 - SENTIDO PRAIA - FX 3,-23.0084795118,-43.3663366562
6490 - 1,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO PRAIA - FX 1,-22.97321,-43.208073
7978 - 1,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO PRAIA - FX 1,-22.97321,-43.208073
6490 - 2,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO PRAIA - FX 2,-22.97321,-43.208073
7978 - 2,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO PRAIA - FX 2,-22.97321,-43.208073
6491 - 1,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3712 - SENTIDO TUNEL REBOUCAS - FX 1,-22.973086,-43.208074
7979 - 1,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3712 - SENTIDO TUNEL REBOUCAS - FX 1,-22.973086,-43.208074
6491 - 2,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3712 - SENTIDO TUNEL REBOUCAS - FX 2,-22.973086,-43.208074
7979 - 2,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3712 - SENTIDO TUNEL REBOUCAS - FX 2,-22.973086,-43.208074
7951 - 1,CIDADE UNIVERSITARIA,AVENIDA HORACIO DE MACEDO PROXIMO AO Nº 450 - SENTIDO HOSPITAL UNIVERSITARIO - FX 1,-22.8526798235,-43.2330283188
7951 - 2,CIDADE UNIVERSITARIA,AVENIDA HORACIO DE MACEDO PROXIMO AO Nº 450 - SENTIDO HOSPITAL UNIVERSITARIO - FX 2,-22.8526798235,-43.2330283188
7951 - 3,CIDADE UNIVERSITARIA,AVENIDA HORACIO DE MACEDO PROXIMO AO Nº 450 - SENTIDO HOSPITAL UNIVERSITARIO - FX 3,-22.8526798235,-43.2330283188
8190 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 10,2 - SENTIDO PONTAL - FX 1",-23.0156676536,-43.4120227559
8190 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 10,2 - SENTIDO PONTAL - FX 2",-23.0156676536,-43.4120227559
8190 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 10,2 - SENTIDO SAO CONRADO - FX 1",-23.0156676536,-43.4120227559
8191 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO PONTAL - FX 1",-23.0199736434,-43.4361841948
8191 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO PONTAL - FX 2",-23.0199736434,-43.4361841948
8191 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO SAO CONRADO - FX 1",-23.0199736434,-43.4361841948
3396 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 1",-23.0115339123,-43.3759435923
8186 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 1",-23.0115339123,-43.3759435923
3396 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 2",-23.0115339123,-43.3759435923
8186 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 2",-23.0115339123,-43.3759435923
3396 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO SAO CONRADO - FX 1",-23.0115339123,-43.3759435923
8186 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO SAO CONRADO - FX 1",-23.0115339123,-43.3759435923
8187 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 7,8 - SENTIDO PONTAL - FX 1",-23.0126686536,-43.389001134
8187 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 7,8 - SENTIDO PONTAL - FX 2",-23.0126686536,-43.389001134
8187 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 7,8 - SENTIDO SAO CONRADO - FX 1",-23.0126686536,-43.389001134
8188 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO PONTAL - FX 1",-23.0135085414,-43.3969245217
8188 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO PONTAL - FX 2",-23.0135085414,-43.3969245217
8188 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO SAO CONRADO - FX 1",-23.0135085414,-43.3969245217
8189 - 1,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 9,6 - SENTIDO PONTAL - FX 1",-23.014852123,-43.4064440823
8189 - 2,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 9,6 - SENTIDO PONTAL - FX 2",-23.014852123,-43.4064440823
8189 - 3,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 9,6 - SENTIDO SAO CONRADO - FX 1",-23.014852123,-43.4064440823
8193 - 1,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO VILA VALQUEIRE - FX 1,-22.885609731012106,-43.39900196556989
8193 - 2,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO VILA VALQUEIRE - FX 2,-22.885609731012106,-43.39900196556989
8193 - 3,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO VILA VALQUEIRE - FX 3,-22.885609731012106,-43.39900196556989
6047 - 1,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 1,-22.8855619816,-43.3989853691
7962 - 1,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 1,-22.8855619816,-43.3989853691
6047 - 2,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 2,-22.8855619816,-43.3989853691
7962 - 2,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 2,-22.8855619816,-43.3989853691
6047 - 3,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 3,-22.8855619816,-43.3989853691
7962 - 3,VILA MILITAR,AVENIDA MARECHAL FONTENELLE PROXIMO AO Nº 2906 - SENTIDO REALENGO - FX 3,-22.8855619816,-43.3989853691
6044 - 1,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO GRAJAU - FX 1,-22.9273013619,-43.316439453
7971 - 1,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO GRAJAU - FX 1,-22.9273013619,-43.316439453
6044 - 2,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO GRAJAU - FX 2,-22.9273013619,-43.316439453
7971 - 2,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO GRAJAU - FX 2,-22.9273013619,-43.316439453
6045 - 1,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO JACAREPAGUA - FX 1,-22.9241225352,-43.3136409636
7972 - 1,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO JACAREPAGUA - FX 1,-22.9241225352,-43.3136409636
6045 - 2,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO JACAREPAGUA - FX 2,-22.9241225352,-43.3136409636
7972 - 2,JACAREPAGUA,AVENIDA MENEZES CORTES PROXIMO AO HOSPITAL CARDOSO FONTES - SENTIDO JACAREPAGUA - FX 2,-22.9241225352,-43.3136409636
7955 - 1,SAO CONRADO,AVENIDA NIEMEYER PROXIMO AO Nº 750 - SENTIDO ROCINHA - FX 1,-22.994731585,-43.2533041588
7955 - 2,SAO CONRADO,AVENIDA NIEMEYER PROXIMO AO Nº 750 - SENTIDO ROCINHA - FX 2,-22.994731585,-43.2533041588
7952 - 2,FREGUESIA (ILHA DO GOVERNADOR),AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO COCOTA - FX 1,-22.7945230008,-43.1726710006
7952 - 1,FREGUESIA (ILHA DO GOVERNADOR),AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO FREGUESIA - FX 1,-22.7945230008,-43.1726710006
7913 - 1,URCA,AVENIDA PASTEUR PROXIMO AO Nº 296 - SENTIDO PRAIA VERMELHA - FX 1,-22.9526610008,-43.1729040006
7913 - 2,URCA,AVENIDA PASTEUR PROXIMO AO Nº 296 - SENTIDO PRAIA VERMELHA - FX 2,-22.9526610008,-43.1729040006
7912 - 1,URCA,AVENIDA PASTEUR PROXIMO AO Nº 333 - SENTIDO PRAIA DE BOTAFOGO - FX 1,-22.9532940008,-43.1713010006
7912 - 2,URCA,AVENIDA PASTEUR PROXIMO AO Nº 333 - SENTIDO PRAIA DE BOTAFOGO - FX 2,-22.9532940008,-43.1713010006
7915 - 1,RIO COMPRIDO,AVENIDA PAULO DE FRONTIN PROXIMO AO Nº 742 - SENTIDO TUNEL REBOUCAS - FX 1,-22.9306060008,-43.2088850006
7915 - 2,RIO COMPRIDO,AVENIDA PAULO DE FRONTIN PROXIMO AO Nº 742 - SENTIDO TUNEL REBOUCAS - FX 2,-22.9306060008,-43.2088850006
